0.20110729345570325,1281.2560107413644,1281256.0107413644
0.07582111043884765,483.0568390711111,483056.8390711111
0.02864742595735945,182.51295648916735,182512.95648916735
0.01082705133253538,68.97922178775585,68979.22178775584
0.00409225087020209,26.07175968017739,26071.75968017739
0.0015467085046591636,9.854090989971207,9854.090989971206
0.0005846065718298453,3.7245326671400765,3724.5326671400767
0.0002207619176534713,1.4064757626435986,1406.4757626435987
0.0000834113029497395,0.5314140100625567,531.4140100625567
0.00003151560528974152,0.20078614761193547,200.78614761193546
0.000011907659293816194,0.07586378286883358,75.86378286883358
0.000004499115550979479,0.02866389748307224,28.66389748307224
0.000001699917695123959,0.010830187842605124,10.830187842605124
0.0000006422862754806202,0.004092010473292413,4.092010473292413
0.0000002426774312980401,0.001546099657446663,1.546099657446663
0.00000009169172362798202,0.0005841686296646656,0.5841686296646657
